english,analytical_skills,domain_skills,quantitative_ability,college
0.043561055671726155,1.6564879069504461,-0.08278001871471426,0.2813239269463214,-0.32025052107990565
-1.046223124242237,0.4195499598239714,-0.04283125358560852,-0.20910801334874726,-0.008283616833191978
-0.3368872267620684,-0.7042633071101552,-0.1569351375446883,-2.4837273134763946,-1.3278797479447588
1.0099043124041263,-1.211196365514791,-0.8658025059776927,-0.795196546667515,-0.18765830986214074
-0.10318344141932685,-1.5583952254955578,-2.201979434875458,-1.476095695077989,-2.6803711408204625
-1.127556372396158,-0.9756832792640068,-1.4935548163210048,-0.5147597872552835,-0.6096532692051672
-0.10994913339324332,-0.4517430635992102,-0.0315095503297755,-0.5450344712124406,0.7038358867874345
0.8688298936466443,-0.7970535650510203,1.2448666394211643,0.7656085980586426,0.8477982867310394
-0.14869583486343796,-1.2191276544561693,-0.16102101134393526,0.14442778382714785,-0.4158401063326241
0.5214448751254415,-0.9894380412147077,0.5587663353740353,-1.1435102194035398,0.3429720744915953
1.1315144202166834,0.4276118532035886,1.8579468087351765,1.8570221536305078,0.9987440522789135
0.7801518910682863,0.34942135005848945,0.8100742322726207,-0.48525143910181595,0.1912909117221957
0.7975595577837122,0.22046441946321355,0.531179088925353,0.9866548153174406,-0.7881085324296621
-0.23640624268521163,1.0658887601288094,-1.842730765096938,2.2926188637893317,0.5292670594674393
-1.1482056005385526,-0.6414028261224373,0.1618017978056652,1.498628792337548,1.4735904265442834
-0.06585747418302454,0.8020226297641292,0.8652957819554137,1.002772644173674,-0.7941580180559796
-0.1984261794346589,0.7433535280094358,0.6928505975862298,0.21638841266736555,0.6489789393194138
0.18924134809510199,0.27234853585402996,-0.12365063694232105,-0.06710760134879878,0.8601286293870123
-0.3048352933138625,-0.20018527751751267,0.012414651436422466,1.0476237669286717,-1.8519520995089347
-1.4333904156586736,-1.6310548178414603,-0.7989346093076902,0.7598426843196904,0.8729831802815626
0.4735637048087651,0.5763652154120514,-0.6370924962422081,0.40657017820470653,-0.45709772346109145
2.3302001397302723,0.6047923353377882,-2.1108047232788634,0.8147433499746113,-1.0852673609517198
-1.0000965190445847,-1.719626119156929,-1.576774473039714,0.16969127606628376,-0.8481171776633969
-1.189748207457698,-0.01923131544293758,-2.2184518755860156,0.16553504317693624,-1.4340099400715338
-0.3725001850977734,0.28817886393705056,0.16313925415360922,0.31493680708033944,0.12075374521130756
-2.1344132692830606,0.3886306698172093,-0.2720663789550184,0.1771072979124735,0.7325340322312979
-2.308452567034452,-1.8367782329142,0.28031004111290964,-0.0679172238666812,1.2905155524565486
-0.22879201024294313,-0.7340550232509785,-1.3833766328592405,-1.3168574705050693,0.3929744312447229
-2.6187803255575535,0.08331103569054522,-1.1985708377902,-0.77129988640126,-1.839532451570205
0.24850275647977071,-1.0825136940304303,-0.8213798541758713,-1.3491959992440121,0.20366772555305063
-0.36425394034144143,0.966334272242599,-1.038303109724371,0.8933861289001669,-0.02828850534429507
0.6601055699961571,0.962378263649584,0.31568692160253725,1.0371210708321545,-0.513883655468309
0.1867740690002311,-0.44011301101737377,0.44786375853547256,0.11238056035375371,-0.3905579855029332
-1.464027034076023,0.1507800337736527,-1.357292477633842,0.9915983106173406,-0.5447418715624972
-0.10991752735507704,-0.7782533376300717,0.31583136290683334,-0.0913787513909295,1.2306778295150727
-0.8128359798610633,-0.2501137746808027,-1.4358888705107449,0.2750478555497367,-1.145982077908217
0.14928909891158842,0.5243741263311879,0.12257152699690567,-0.3284435015344397,-0.8760902290405638
1.798252678429353,0.6768749749270638,-0.023901232157391043,0.2016220170624988,-0.5245574334048304
1.4617966309305048,1.1054348364178705,0.5341644926663176,0.7678705105644866,1.7187873186391356
-0.30685380137403195,-0.6503616205641737,-0.42967264342758177,-0.7014019390191416,1.5802324827068148
-0.26023258528478926,1.445772582417023,0.6674064554372772,2.4649821803356287,2.0606008470905706
-1.2670230760863739,-0.41011692938786853,0.02119591301408488,-1.2482086730384188,1.0606635595245766
-2.1086998308224323,1.0755748847516964,0.14437904879300043,-1.0072551553161153,-0.9236545300770691
0.1950686063111249,-0.4190827840319454,1.1170486441552856,-0.2416037676316592,0.9322781289120642
0.11591984404548086,-1.5998206142958196,0.21872129643411817,-2.0168447648609513,-0.46359244432057
0.7661451637890283,0.9931360896156853,-0.8184361515051956,-0.39421333522232455,-1.6449195813565716
0.18272626745482468,0.7041615334594561,1.0541557168731122,-0.8774863470325622,-0.35418713601672047
1.596690781068719,0.017743004903611963,1.3928961224354004,0.6030051592025081,0.14562452339282767
-0.061718368804117144,-1.6812357950443604,0.5363165378557119,0.4427621671492145,-1.771101094778238
0.21696478603845007,1.1157661761832107,-0.12819318646920472,0.9904091207705052,0.89224228112146
0.5963361526837176,1.0791835382037134,1.263034590986437,0.5690089474455519,0.2323162347792
0.4915574193144075,-0.41179544137470997,0.44806972860544836,0.38832604540253063,0.374661547397574
-0.1729296535981755,-1.0079969744978627,0.719778417614103,-1.5325905854697033,-0.3483299577856673
0.8133139538130888,0.0369389935861912,0.4029242300842594,0.07598594357371352,-0.5947379626159557
-1.0062181190742274,0.6288131381410353,1.3348370715503368,1.2105879782951796,-0.0025733286288212222
-2.0970065438857435,-0.25180385827635654,-0.04823851594011054,-1.3299732536776772,1.760983150017217
0.21036628931633838,-1.0357762280007308,0.14071660476476594,1.0978632464099356,1.123879591473711
-0.20066239120343113,-1.2614400145663285,-0.8371992978298951,-0.2969686811199448,0.36632936027958274
-1.0510123267447662,-1.4341445420781516,-2.614168204593487,-1.3496885540530479,-0.011710939590827299
0.6409982189239162,-0.4431061287104005,0.8603227022038027,-0.5753138831439352,-0.27940486192364505
0.874445713640307,1.4125999910769238,0.9584236635104074,0.9365595208731492,-0.5204055254526248
0.4234176093400584,0.26785234969007465,-0.3079710252231931,-0.8811971896431403,1.4191831129554953
-0.12814231630298786,-0.6231981754334791,-1.347969661661397,-1.3004149335931101,0.0031345658264975308
-1.2098814864603624,-0.44823656222022246,-0.8691023629853886,-1.9069648648975959,-0.4370426951947196
-0.15251711617171287,-0.5683319632682821,0.46996463405169364,-1.3359153833832544,-0.6156239695962816
-0.48135380612329526,-2.345197545740281,0.4884933352777494,0.46650759303095907,-0.10572671609923556
2.4158846378879524,1.0960668036752517,0.05456297252360525,-0.7850471882025944,0.5577872288100257
1.3747268710523102,0.8565033185728942,0.1183766080347603,-0.0014868187492838544,1.0691093404652698
0.7282129509461722,-0.7636380772592501,-0.25217340042315506,-0.3909872585243296,-1.6127528240773386
0.31571672653009464,1.2062759113488872,-0.6897585139449102,0.7939930518283356,-1.4861135514567456
0.9362606722155015,-1.4527947004504778,-0.15788014377402285,-0.6557974926464265,-0.6036851858206662
0.7380010043748545,0.26477964038283713,-1.014028597238353,0.09197496701024586,-0.29047943107726537
-1.745462722898347,-1.324352117655837,-0.1344481318657975,-1.1487700178493572,0.6473461404338288
2.4807769953963725,1.2865785138526935,-0.3014175162197096,2.949493954867061,-0.4488361929860573
0.7907011067756888,-0.6848495731380263,-1.3883017509538345,-1.2140151973866355,1.29518742830398
1.6954924420745099,0.07353367918771513,1.2387081902276738,-0.19704773782571472,1.211369644431247
1.0514335888206503,0.43016118102116585,-1.5667198642758133,0.16249822452959864,-0.8633127934000113
-0.41682424157807985,-1.090258901823073,0.5395100120112843,-0.24110633192000522,-0.1327903731225551
0.00611338414000615,-0.15183072782211046,-1.091789956428919,-0.20782152906921375,1.4884376494885323
0.675290777901583,0.9196679464107096,0.8857928691819541,0.7929638657900682,0.8338461797083644
-0.6189621640039141,0.542771856372136,-0.9704942094730004,0.21259508218705866,0.4073854369299902
-0.5854467008605658,0.40660590425306964,0.8328263251856101,1.4179050279538563,0.5017873689622844
0.4892296211788256,-0.06779251787260583,1.1685968574933934,1.132088439364919,-0.0328651809972329
-2.0318143922693475,-2.5899168043214376,0.4647606357916493,-0.6198780450253543,-1.0926872868555548
-0.5166338623738327,-0.7540847266663686,0.49178418115195,-0.048804100885382506,0.014543181511735828
-0.7240396865127943,-0.5586610058254318,-0.09033447399841348,-1.7010312866487285,-0.9047308695145125
2.404514089437002,1.577984192901213,0.05410830609879093,-0.62916797076427,0.6929906595922063
0.19011677044726863,-0.2501137746808027,-0.7883173226865106,-0.06492827297716632,0.5468250013249397
0.6050458592444037,-0.020244544755825825,0.4820408063105049,-0.42927059553842734,-0.32784965263606713
-0.684057468700396,0.6447062784336818,0.032471410960161436,-1.3694670396872617,0.8150418927482042
0.5571465668316656,-1.4268485908970416,-0.0750154576172573,-0.20111363075012262,-0.6012986847149567
-2.289217126849543,0.22958711828080824,-0.6539448992206951,-0.8869964037001493,0.2502610429759585
-0.2828904070827988,0.8456656632046334,-0.5310504051144141,0.7813152409983637,0.9493243274828437
-0.5461783516387921,-0.35143253456001833,0.4156643992205091,-0.5666551188502937,0.7865173009111017
1.3468094916512452,0.0989521933747407,-0.11348399966828399,0.3538680042348221,0.8075129005609305
0.851501611856716,0.5442316720373248,-0.2030282005447703,-1.4576556660292945,-0.0867566665155501
0.23873490863754226,1.0541333936035353,1.4356276645399944,0.1717320260622161,0.21266198367796313
-0.11988535867750241,0.4800340137766489,-0.08651502728779169,-0.6641584583917123,1.1779069269703197
0.9295606205407028,1.044676259998854,0.2944063806360693,0.49522663641917436,0.6821367873365196
1.554706042488145,-1.1034070445784405,0.2604221810389981,-1.0221002382146847,0.5857010274801445
-0.3883208191566657,-1.8140945698669018,-2.7242232046424024,-0.15261865921606396,-0.6413278570732207
-0.013217989048071688,0.3289641436943059,2.2424243609927608,0.5369277880696759,-0.0483228282789584
0.6795697356387886,1.018468866130959,0.5627759494742093,1.1724917660720224,1.591917358768436
0.00011570704508902181,1.3592036319974283,-0.3877086266895625,0.6941214025033824,-0.32025052107990565
-2.513071835117727,0.34942135005848945,-0.2059921918676433,-1.8487231922896337,-2.1127495549909385
0.42126096865784834,-0.8732937432205311,0.021883566715334073,-1.9180548636134982,-0.674875596923434
